Ward_ID,Year,Month,Rainfall_mm,Avg_Temp_C,Garbage_Complaints,Waterlogging_Complaints,Dengue_Cases,Risk_Level,Date
41,2023,5,36.4,33.8,30,3,19,Low,2023-05-01
41,2023,6,150.2,25.2,31,21,39,Medium,2023-06-01
41,2023,7,150.0,30.1,25,18,47,Medium,2023-07-01
41,2023,8,162.1,25.3,31,21,68,High,2023-08-01
41,2023,9,131.4,28.6,10,20,53,Medium,2023-09-01
41,2023,10,101.7,27.3,34,15,57,Medium,2023-10-01
41,2023,11,115.3,28.3,38,14,55,Medium,2023-11-01
41,2023,12,12.5,20.0,8,6,23,Medium,2023-12-01
42,2021,1,0.0,22.1,11,3,12,Low,2021-01-01
42,2021,2,14.9,23.9,32,6,22,Medium,2021-02-01
42,2021,3,12.5,31.1,26,3,15,Low,2021-03-01
42,2021,4,12.2,33.5,23,6,13,Low,2021-04-01
42,2021,5,70.2,34.8,6,9,20,Medium,2021-05-01
42,2021,6,171.3,28.6,29,23,52,Medium,2021-06-01
42,2021,7,183.4,28.4,20,23,58,Medium,2021-07-01
42,2021,8,124.3,25.3,31,14,68,High,2021-08-01
42,2021,9,65.5,25.5,29,6,47,Medium,2021-09-01
42,2021,10,78.9,27.8,25,9,41,Medium,2021-10-01
42,2021,11,32.1,26.6,23,4,33,Medium,2021-11-01
42,2021,12,4.3,18.9,22,3,16,Low,2021-12-01
42,2022,1,16.3,17.9,31,2,23,Medium,2022-01-01
42,2022,2,17.3,20.3,10,3,7,Low,2022-02-01
42,2022,3,10.3,33.4,23,3,16,Low,2022-03-01
42,2022,4,5.8,37.1,9,2,12,Low,2022-04-01
42,2022,5,64.1,34.7,6,11,16,Low,2022-05-01
42,2022,6,176.6,25.0,10,18,41,Medium,2022-06-01
42,2022,7,174.8,25.0,7,20,60,High,2022-07-01
42,2022,8,138.4,29.7,16,15,56,Medium,2022-08-01
42,2022,9,141.1,27.7,26,15,55,Medium,2022-09-01
42,2022,10,58.7,25.9,18,8,43,Medium,2022-10-01
42,2022,11,101.3,25.8,8,14,29,Medium,2022-11-01
42,2022,12,5.1,20.9,4,0,20,Medium,2022-12-01
42,2023,1,11.9,20.1,10,5,6,Low,2023-01-01
42,2023,2,12.3,18.2,22,4,12,Low,2023-02-01
42,2023,3,10.8,32.3,22,7,25,Medium,2023-03-01
42,2023,4,12.4,32.8,26,7,19,Low,2023-04-01
42,2023,5,76.5,35.8,7,11,6,Low,2023-05-01
42,2023,6,151.2,26.2,24,15,45,Medium,2023-06-01
42,2023,7,171.5,27.0,27,23,59,Medium,2023-07-01
42,2023,8,142.6,28.0,5,18,52,Medium,2023-08-01
42,2023,9,153.2,27.9,12,18,55,Medium,2023-09-01
42,2023,10,68.9,27.6,14,8,47,Medium,2023-10-01
42,2023,11,71.1,23.2,26,7,38,Medium,2023-11-01
42,2023,12,15.2,20.2,3,6,18,Low,2023-12-01
43,2021,1,12.1,21.2,54,3,19,Low,2021-01-01
43,2021,2,17.9,22.0,37,10,32,Medium,2021-02-01
43,2021,3,0.8,34.8,49,8,34,Medium,2021-03-01
43,2021,4,7.4,33.4,43,9,27,Medium,2021-04-01
43,2021,5,75.2,36.2,7,11,23,Medium,2021-05-01
43,2021,6,193.4,25.7,42,24,68,High,2021-06-01
43,2021,7,139.3,30.4,6,15,45,Medium,2021-07-01
43,2021,8,129.0,29.2,20,21,43,Medium,2021-08-01
43,2021,9,111.4,28.2,8,18,46,Medium,2021-09-01
43,2021,10,56.8,25.6,55,11,64,High,2021-10-01
43,2021,11,88.3,27.2,25,17,41,Medium,2021-11-01
43,2021,12,5.9,21.1,38,3,47,Medium,2021-12-01
43,2022,1,20.2,22.2,32,8,28,Medium,2022-01-01
43,2022,2,3.3,16.6,24,11,26,Medium,2022-02-01
43,2022,3,2.6,31.9,18,11,20,Medium,2022-03-01
43,2022,4,6.9,34.3,51,5,30,Medium,2022-04-01
43,2022,5,68.6,33.2,19,10,17,Low,2022-05-01
43,2022,6,143.3,25.9,57,17,66,High,2022-06-01
43,2022,7,101.7,26.3,43,19,64,High,2022-07-01
43,2022,8,191.2,25.6,25,27,50,Medium,2022-08-01
43,2022,9,151.9,24.9,18,17,57,Medium,2022-09-01
43,2022,10,87.2,28.3,27,15,57,Medium,2022-10-01
43,2022,11,58.1,27.1,20,8,31,Medium,2022-11-01
43,2022,12,0.6,22.3,43,2,41,Medium,2022-12-01
43,2023,1,7.4,22.4,6,0,3,Low,2023-01-01
43,2023,2,0.0,15.8,47,9,34,Medium,2023-02-01
43,2023,3,10.6,36.9,41,8,25,Medium,2023-03-01
43,2023,4,1.4,35.1,36,1,23,Medium,2023-04-01
43,2023,5,95.8,39.5,10,13,14,Low,2023-05-01
43,2023,6,222.8,26.8,7,22,45,Medium,2023-06-01
43,2023,7,179.9,29.6,54,19,79,High,2023-07-01
43,2023,8,94.7,25.3,51,15,69,High,2023-08-01
43,2023,9,123.4,27.1,57,17,66,High,2023-09-01
43,2023,10,100.6,27.0,14,14,47,Medium,2023-10-01
43,2023,11,70.2,27.1,6,11,34,Medium,2023-11-01
43,2023,12,13.9,20.6,57,3,45,Medium,2023-12-01
44,2021,1,10.8,18.8,32,12,22,Medium,2021-01-01
44,2021,2,7.3,22.6,11,8,12,Low,2021-02-01
44,2021,3,8.3,32.6,44,10,31,Medium,2021-03-01
44,2021,4,13.1,34.7,32,2,15,Low,2021-04-01
44,2021,5,93.6,34.5,55,11,32,Medium,2021-05-01
44,2021,6,179.6,31.0,23,29,53,Medium,2021-06-01
44,2021,7,92.4,28.6,52,14,82,High,2021-07-01
44,2021,8,220.7,29.0,27,32,67,High,2021-08-01
44,2021,9,191.3,30.2,61,21,84,High,2021-09-01
44,2021,10,46.8,23.2,27,9,52,Medium,2021-10-01
44,2021,11,95.4,24.6,20,13,30,Medium,2021-11-01
44,2021,12,7.5,19.8,46,5,43,Medium,2021-12-01
44,2022,1,7.7,21.3,40,4,32,Medium,2022-01-01
44,2022,2,0.9,19.6,45,2,27,Medium,2022-02-01
44,2022,3,4.2,34.4,32,4,18,Low,2022-03-01
44,2022,4,14.4,31.3,10,3,17,Low,2022-04-01
44,2022,5,62.0,32.1,8,7,19,Low,2022-05-01
44,2022,6,171.3,26.3,42,17,49,Medium,2022-06-01
44,2022,7,102.3,27.4,30,10,58,Medium,2022-07-01
44,2022,8,187.7,26.2,54,23,69,High,2022-08-01
44,2022,9,194.5,29.0,12,30,77,High,2022-09-01
44,2022,10,88.2,23.8,51,8,61,High,2022-10-01
44,2022,11,70.0,26.4,30,6,37,Medium,2022-11-01
44,2022,12,0.9,19.2,20,1,22,Medium,2022-12-01
44,2023,1,2.9,18.7,36,4,21,Medium,2023-01-01
44,2023,2,16.0,23.2,25,4,19,Low,2023-02-01
44,2023,3,10.1,33.1,41,1,23,Medium,2023-03-01
44,2023,4,9.1,34.4,11,10,18,Low,2023-04-01
44,2023,5,79.5,33.8,26,7,17,Low,2023-05-01
44,2023,6,143.2,28.4,11,18,36,Medium,2023-06-01
44,2023,7,256.5,31.3,35,33,63,High,2023-07-01
44,2023,8,128.9,28.7,41,16,84,High,2023-08-01
44,2023,9,0.0,25.3,40,1,56,Medium,2023-09-01
44,2023,10,112.1,26.5,59,13,56,Medium,2023-10-01
44,2023,11,89.3,23.2,28,17,40,Medium,2023-11-01
44,2023,12,15.7,18.9,30,11,43,Medium,2023-12-01
45,2021,1,7.7,19.5,20,1,12,Low,2021-01-01
45,2021,2,9.3,20.8,13,1,8,Low,2021-02-01
45,2021,3,9.0,34.7,15,2,6,Low,2021-03-01
45,2021,4,2.6,36.1,14,0,19,Low,2021-04-01
45,2021,5,48.9,32.9,23,10,12,Low,2021-05-01
45,2021,6,144.3,27.9,18,18,34,Medium,2021-06-01
45,2021,7,148.7,26.5,26,16,51,Medium,2021-07-01
45,2021,8,98.7,28.2,12,10,35,Medium,2021-08-01
45,2021,9,156.1,28.0,4,20,38,Medium,2021-09-01
45,2021,10,88.9,29.1,18,13,57,Medium,2021-10-01
45,2021,11,80.9,28.9,3,13,23,Medium,2021-11-01
45,2021,12,5.5,20.7,18,5,30,Medium,2021-12-01
45,2022,1,6.1,21.4,14,3,9,Low,2022-01-01
45,2022,2,0.4,19.1,11,0,2,Low,2022-02-01
45,2022,3,12.6,34.5,11,2,0,Low,2022-03-01
45,2022,4,14.6,33.5,28,6,16,Low,2022-04-01
45,2022,5,96.2,36.2,16,13,28,Medium,2022-05-01
45,2022,6,256.6,25.5,24,31,63,High,2022-06-01
45,2022,7,71.1,30.6,7,12,48,Medium,2022-07-01
45,2022,8,132.8,25.3,22,18,45,Medium,2022-08-01
45,2022,9,157.9,25.7,25,16,52,Medium,2022-09-01
45,2022,10,82.9,31.2,12,13,39,Medium,2022-10-01
45,2022,11,68.1,28.1,25,9,35,Medium,2022-11-01
45,2022,12,3.1,21.9,29,5,34,Medium,2022-12-01
45,2023,1,16.0,18.2,25,3,8,Low,2023-01-01
45,2023,2,10.7,21.0,22,4,21,Medium,2023-02-01
45,2023,3,7.8,31.3,6,5,8,Low,2023-03-01
45,2023,4,11.8,33.3,17,5,17,Low,2023-04-01
45,2023,5,96.0,35.5,8,11,14,Low,2023-05-01
45,2023,6,166.5,26.3,7,19,37,Medium,2023-06-01
45,2023,7,172.0,27.3,13,17,62,High,2023-07-01
45,2023,8,177.1,24.9,7,22,52,Medium,2023-08-01
45,2023,9,115.4,29.9,4,15,60,High,2023-09-01
45,2023,10,101.0,26.7,17,13,47,Medium,2023-10-01
45,2023,11,29.2,28.7,17,7,36,Medium,2023-11-01
45,2023,12,17.1,17.4,26,1,17,Low,2023-12-01
46,2021,1,18.8,19.8,13,10,16,Low,2021-01-01
46,2021,2,8.5,17.5,13,0,13,Low,2021-02-01
46,2021,3,6.8,33.6,31,4,21,Medium,2021-03-01
46,2021,4,16.8,34.5,12,1,4,Low,2021-04-01
46,2021,5,49.9,36.7,42,13,34,Medium,2021-05-01
46,2021,6,121.2,24.7,22,17,32,Medium,2021-06-01
46,2021,7,96.3,24.9,16,17,51,Medium,2021-07-01
46,2021,8,216.3,26.6,40,22,76,High,2021-08-01
46,2021,9,153.2,26.5,41,22,79,High,2021-09-01
46,2021,10,133.7,27.5,5,21,42,Medium,2021-10-01
46,2021,11,106.1,26.2,10,17,51,Medium,2021-11-01
46,2021,12,9.0,21.1,41,2,32,Medium,2021-12-01
46,2022,1,10.6,19.3,19,2,16,Low,2022-01-01
46,2022,2,17.0,17.6,8,1,6,Low,2022-02-01
46,2022,3,15.7,32.9,29,1,25,Medium,2022-03-01
46,2022,4,15.1,34.2,46,3,26,Medium,2022-04-01
46,2022,5,48.3,36.9,14,5,11,Low,2022-05-01
46,2022,6,107.1,29.2,35,11,36,Medium,2022-06-01
46,2022,7,154.4,25.8,21,16,45,Medium,2022-07-01
46,2022,8,144.5,26.9,32,19,63,High,2022-08-01
46,2022,9,140.2,27.9,23,17,55,Medium,2022-09-01
46,2022,10,88.3,25.7,4,10,33,Medium,2022-10-01
46,2022,11,68.6,29.4,36,15,58,Medium,2022-11-01
46,2022,12,14.5,17.9,34,2,34,Medium,2022-12-01
46,2023,1,10.3,18.7,32,10,29,Medium,2023-01-01
46,2023,2,5.1,20.2,26,5,17,Low,2023-02-01
46,2023,3,6.9,35.3,41,3,24,Medium,2023-03-01
46,2023,4,19.5,35.1,43,1,21,Medium,2023-04-01
46,2023,5,75.8,33.7,40,13,32,Medium,2023-05-01
46,2023,6,189.3,28.1,12,26,40,Medium,2023-06-01
46,2023,7,154.0,26.8,20,19,58,Medium,2023-07-01
46,2023,8,93.2,25.6,39,16,58,Medium,2023-08-01
46,2023,9,124.2,26.7,6,18,37,Medium,2023-09-01
46,2023,10,90.0,24.9,40,9,56,Medium,2023-10-01
46,2023,11,37.2,28.4,37,5,50,Medium,2023-11-01
46,2023,12,5.4,19.2,39,2,35,Medium,2023-12-01
47,2021,1,16.1,17.5,32,1,16,Low,2021-01-01
47,2021,2,10.9,19.0,40,5,19,Low,2021-02-01
47,2021,3,11.2,35.3,39,3,20,Medium,2021-03-01
47,2021,4,10.5,34.9,52,10,40,Medium,2021-04-01
47,2021,5,60.6,35.7,33,12,31,Medium,2021-05-01
47,2021,6,157.2,27.9,8,21,31,Medium,2021-06-01
47,2021,7,150.9,29.2,28,25,66,High,2021-07-01
47,2021,8,183.3,26.2,15,25,68,High,2021-08-01
47,2021,9,105.5,28.6,7,16,51,Medium,2021-09-01
47,2021,10,85.6,28.3,51,12,62,High,2021-10-01
47,2021,11,60.4,25.4,54,15,68,High,2021-11-01
47,2021,12,6.1,16.3,9,7,19,Low,2021-12-01
47,2022,1,13.1,19.2,48,1,27,Medium,2022-01-01
47,2022,2,11.8,22.8,10,4,5,Low,2022-02-01
47,2022,3,9.9,30.8,13,11,14,Low,2022-03-01
47,2022,4,13.9,33.9,19,1,5,Low,2022-04-01
47,2022,5,59.4,30.7,22,16,34,Medium,2022-05-01
47,2022,6,85.9,28.3,36,16,49,Medium,2022-06-01
47,2022,7,201.3,28.4,24,27,55,Medium,2022-07-01
47,2022,8,104.2,26.6,35,13,64,High,2022-08-01
47,2022,9,254.7,22.9,13,34,50,Medium,2022-09-01
47,2022,10,90.3,28.3,29,18,74,High,2022-10-01
47,2022,11,104.5,27.2,39,19,58,Medium,2022-11-01
47,2022,12,6.1,21.3,15,4,24,Medium,2022-12-01
47,2023,1,12.2,18.9,55,1,30,Medium,2023-01-01
47,2023,2,13.7,19.2,57,12,33,Medium,2023-02-01
47,2023,3,13.3,36.8,19,9,20,Medium,2023-03-01
47,2023,4,9.3,35.3,19,4,14,Low,2023-04-01
47,2023,5,109.5,33.5,40,19,40,Medium,2023-05-01
47,2023,6,150.4,27.3,15,16,44,Medium,2023-06-01
47,2023,7,58.3,24.4,24,11,54,Medium,2023-07-01
47,2023,8,129.9,27.4,32,15,46,Medium,2023-08-01
47,2023,9,155.1,26.3,11,15,42,Medium,2023-09-01
47,2023,10,104.5,28.9,23,10,51,Medium,2023-10-01
47,2023,11,69.1,25.9,54,11,64,High,2023-11-01
47,2023,12,13.9,25.2,19,4,31,Medium,2023-12-01
48,2021,1,13.7,18.6,52,6,36,Medium,2021-01-01
48,2021,2,8.2,17.8,6,3,12,Low,2021-02-01
48,2021,3,0.0,33.5,26,9,28,Medium,2021-03-01
48,2021,4,6.1,35.6,9,2,3,Low,2021-04-01
48,2021,5,98.8,37.3,54,14,53,Medium,2021-05-01
48,2021,6,159.9,28.2,23,22,55,Medium,2021-06-01
48,2021,7,158.5,29.3,38,20,76,High,2021-07-01
48,2021,8,126.4,29.8,65,19,88,High,2021-08-01
48,2021,9,180.6,26.7,62,18,79,High,2021-09-01
48,2021,10,102.5,25.7,18,15,51,Medium,2021-10-01
48,2021,11,76.9,28.4,55,18,69,High,2021-11-01
48,2021,12,7.2,21.4,15,13,31,Medium,2021-12-01
48,2022,1,21.9,19.6,22,3,8,Low,2022-01-01
48,2022,2,5.8,19.9,52,1,26,Medium,2022-02-01
48,2022,3,5.6,32.7,11,0,10,Low,2022-03-01
48,2022,4,6.3,33.1,38,6,22,Medium,2022-04-01
48,2022,5,70.3,37.6,15,11,23,Medium,2022-05-01
48,2022,6,63.6,24.3,20,6,38,Medium,2022-06-01
48,2022,7,109.3,26.9,36,20,52,Medium,2022-07-01
48,2022,8,220.0,24.7,45,23,63,High,2022-08-01
48,2022,9,170.7,29.3,19,26,84,High,2022-09-01
48,2022,10,105.3,26.3,58,21,78,High,2022-10-01
48,2022,11,87.3,28.0,26,21,50,Medium,2022-11-01
48,2022,12,14.7,17.5,27,7,27,Medium,2022-12-01
48,2023,1,14.7,18.8,22,2,11,Low,2023-01-01
48,2023,2,7.3,16.7,42,4,27,Medium,2023-02-01
48,2023,3,12.7,30.0,48,10,48,Medium,2023-03-01
48,2023,4,11.9,34.2,36,13,31,Medium,2023-04-01
48,2023,5,55.0,35.4,24,8,17,Low,2023-05-01
48,2023,6,207.4,25.3,20,24,40,Medium,2023-06-01
48,2023,7,177.6,26.5,63,24,100,High,2023-07-01
48,2023,8,167.2,28.4,47,27,92,High,2023-08-01
48,2023,9,164.2,29.1,52,21,73,High,2023-09-01
48,2023,10,68.9,24.7,49,11,67,High,2023-10-01
48,2023,11,90.7,25.0,13,9,19,Low,2023-11-01
48,2023,12,3.6,21.7,51,0,35,Medium,2023-12-01
49,2021,1,10.3,17.1,30,1,13,Low,2021-01-01
49,2021,2,9.0,21.4,29,1,18,Low,2021-02-01
49,2021,3,4.0,31.7,4,5,12,Low,2021-03-01
49,2021,4,8.8,31.1,7,3,8,Low,2021-04-01
49,2021,5,98.8,33.2,18,18,21,Medium,2021-05-01
49,2021,6,78.5,28.0,12,16,45,Medium,2021-06-01
49,2021,7,145.2,26.2,24,19,46,Medium,2021-07-01
49,2021,8,156.5,25.2,16,18,64,High,2021-08-01
49,2021,9,136.6,25.9,11,20,57,Medium,2021-09-01
49,2021,10,75.7,23.6,28,9,42,Medium,2021-10-01
49,2021,11,122.6,27.3,45,15,49,Medium,2021-11-01
49,2021,12,13.6,17.7,11,9,30,Medium,2021-12-01
49,2022,1,9.1,22.3,8,5,12,Low,2022-01-01
49,2022,2,14.1,20.5,25,1,15,Low,2022-02-01
49,2022,3,10.1,34.0,23,7,21,Medium,2022-03-01
49,2022,4,12.4,31.9,15,8,29,Medium,2022-04-01
49,2022,5,98.1,33.9,35,13,27,Medium,2022-05-01
49,2022,6,157.0,30.7,25,24,43,Medium,2022-06-01
49,2022,7,143.0,28.5,39,19,66,High,2022-07-01
49,2022,8,165.6,24.1,14,17,50,Medium,2022-08-01
49,2022,9,91.0,27.0,37,17,66,High,2022-09-01
49,2022,10,129.4,26.1,5,21,40,Medium,2022-10-01
49,2022,11,108.6,28.4,18,11,47,Medium,2022-11-01
49,2022,12,16.0,18.4,27,4,34,Medium,2022-12-01
49,2023,1,14.3,21.3,28,5,12,Low,2023-01-01
49,2023,2,5.4,19.4,24,7,25,Medium,2023-02-01
49,2023,3,2.9,31.1,35,6,19,Low,2023-03-01
49,2023,4,7.5,35.0,8,8,9,Low,2023-04-01
49,2023,5,108.0,36.8,9,10,15,Low,2023-05-01
49,2023,6,183.6,28.7,9,26,48,Medium,2023-06-01
49,2023,7,115.5,26.7,15,16,50,Medium,2023-07-01
49,2023,8,261.4,27.1,21,30,64,High,2023-08-01
49,2023,9,119.9,29.3,23,15,77,High,2023-09-01
49,2023,10,102.6,26.8,37,13,60,High,2023-10-01
49,2023,11,59.5,27.9,25,6,31,Medium,2023-11-01
49,2023,12,5.3,17.8,15,6,21,Medium,2023-12-01
50,2021,1,6.5,20.7,34,5,21,Medium,2021-01-01
50,2021,2,12.9,16.7,43,9,28,Medium,2021-02-01
50,2021,3,7.7,36.5,36,2,22,Medium,2021-03-01
50,2021,4,13.9,35.3,59,10,34,Medium,2021-04-01
50,2021,5,44.9,33.6,43,9,30,Medium,2021-05-01
50,2021,6,149.7,29.1,32,22,51,Medium,2021-06-01
50,2021,7,184.0,27.5,42,24,73,High,2021-07-01
50,2021,8,86.3,26.7,27,18,68,High,2021-08-01
50,2021,9,208.0,23.8,40,20,39,Medium,2021-09-01
50,2021,10,72.2,28.4,46,12,77,High,2021-10-01
50,2021,11,105.9,27.1,28,11,40,Medium,2021-11-01
50,2021,12,17.8,20.0,6,4,15,Low,2021-12-01
50,2022,1,8.8,19.6,33,11,34,Medium,2022-01-01
50,2022,2,6.2,21.1,60,8,32,Medium,2022-02-01
50,2022,3,10.3,33.2,46,8,23,Medium,2022-03-01
50,2022,4,16.4,36.5,14,9,15,Low,2022-04-01
50,2022,5,86.9,37.2,7,8,17,Low,2022-05-01
50,2022,6,206.6,26.2,18,32,56,Medium,2022-06-01
50,2022,7,165.5,27.7,18,25,71,High,2022-07-01
50,2022,8,113.4,27.5,18,16,55,Medium,2022-08-01
50,2022,9,147.4,27.9,36,25,71,High,2022-09-01
50,2022,10,87.0,25.7,25,17,65,High,2022-10-01
50,2022,11,72.4,27.6,49,11,55,Medium,2022-11-01
50,2022,12,18.3,23.3,25,4,25,Medium,2022-12-01
50,2023,1,5.8,19.0,47,4,30,Medium,2023-01-01
50,2023,2,9.0,21.0,24,4,10,Low,2023-02-01
50,2023,3,12.1,33.5,18,2,12,Low,2023-03-01
50,2023,4,8.5,31.8,20,7,8,Low,2023-04-01
50,2023,5,121.6,32.0,38,12,32,Medium,2023-05-01
50,2023,6,176.6,30.3,15,28,48,Medium,2023-06-01
50,2023,7,198.4,29.2,56,21,89,High,2023-07-01
50,2023,8,113.1,26.4,56,17,88,High,2023-08-01
50,2023,9,87.6,24.7,27,11,41,Medium,2023-09-01
50,2023,10,47.4,30.3,21,8,31,Medium,2023-10-01
50,2023,11,73.4,28.3,27,16,30,Medium,2023-11-01
50,2023,12,12.8,21.4,25,10,31,Medium,2023-12-01
51,2021,1,5.7,18.7,17,6,14,Low,2021-01-01
51,2021,2,8.9,22.6,9,3,12,Low,2021-02-01
51,2021,3,9.0,35.2,30,7,17,Low,2021-03-01
51,2021,4,5.0,29.2,19,7,14,Low,2021-04-01
51,2021,5,103.2,31.3,38,17,27,Medium,2021-05-01
51,2021,6,106.4,26.8,24,18,57,Medium,2021-06-01
51,2021,7,95.5,27.0,44,16,66,High,2021-07-01
51,2021,8,130.7,26.6,5,14,31,Medium,2021-08-01
51,2021,9,108.8,30.3,40,11,53,Medium,2021-09-01
51,2021,10,104.7,27.6,22,13,54,Medium,2021-10-01
51,2021,11,36.8,25.5,19,10,42,Medium,2021-11-01
51,2021,12,11.2,22.1,19,1,17,Low,2021-12-01
51,2022,1,14.0,21.1,14,2,17,Low,2022-01-01
51,2022,2,16.2,19.7,12,5,19,Low,2022-02-01
51,2022,3,8.0,31.5,33,5,23,Medium,2022-03-01
51,2022,4,18.6,39.3,19,4,15,Low,2022-04-01
51,2022,5,90.6,35.8,18,15,20,Medium,2022-05-01
51,2022,6,148.4,28.5,32,15,37,Medium,2022-06-01
51,2022,7,54.3,24.3,20,8,43,Medium,2022-07-01
51,2022,8,141.8,28.0,4,15,34,Medium,2022-08-01
51,2022,9,84.2,26.0,33,16,67,High,2022-09-01
51,2022,10,72.8,28.1,12,8,32,Medium,2022-10-01
51,2022,11,77.8,28.5,31,9,51,Medium,2022-11-01
51,2022,12,5.5,17.6,9,6,29,Medium,2022-12-01
51,2023,1,7.7,19.8,30,6,12,Low,2023-01-01
51,2023,2,8.2,16.4,38,9,24,Medium,2023-02-01
51,2023,3,14.1,31.4,13,6,12,Low,2023-03-01
51,2023,4,8.1,31.6,6,6,8,Low,2023-04-01
51,2023,5,64.4,33.9,17,7,11,Low,2023-05-01
51,2023,6,113.8,25.8,27,18,38,Medium,2023-06-01
51,2023,7,128.2,26.8,17,17,45,Medium,2023-07-01
51,2023,8,129.8,26.3,5,16,40,Medium,2023-08-01
51,2023,9,147.2,29.5,24,17,52,Medium,2023-09-01
51,2023,10,59.7,26.5,38,7,57,Medium,2023-10-01
51,2023,11,89.4,27.9,27,11,40,Medium,2023-11-01
51,2023,12,14.2,21.1,10,1,15,Low,2023-12-01
52,2021,1,16.2,22.7,16,6,8,Low,2021-01-01
52,2021,2,13.8,18.1,37,9,25,Medium,2021-02-01
52,2021,3,0.0,38.0,13,4,11,Low,2021-03-01
52,2021,4,3.0,31.9,42,8,20,Medium,2021-04-01
52,2021,5,40.6,33.3,48,9,27,Medium,2021-05-01
52,2021,6,177.6,27.3,7,22,31,Medium,2021-06-01
52,2021,7,169.4,28.8,43,21,75,High,2021-07-01
52,2021,8,217.0,25.9,10,25,53,Medium,2021-08-01
52,2021,9,230.5,26.7,41,26,94,High,2021-09-01
52,2021,10,96.8,24.6,47,10,81,High,2021-10-01
52,2021,11,119.1,26.5,22,20,48,Medium,2021-11-01
52,2021,12,6.2,19.6,16,7,40,Medium,2021-12-01
52,2022,1,13.9,17.1,42,7,18,Low,2022-01-01
52,2022,2,2.0,25.4,40,9,38,Medium,2022-02-01
52,2022,3,21.7,33.1,45,5,26,Medium,2022-03-01
52,2022,4,13.2,33.2,32,10,33,Medium,2022-04-01
52,2022,5,77.5,31.4,33,13,28,Medium,2022-05-01
52,2022,6,155.6,26.1,37,17,56,Medium,2022-06-01
52,2022,7,149.9,28.6,27,19,67,High,2022-07-01
52,2022,8,157.1,26.6,49,23,82,High,2022-08-01
52,2022,9,167.4,27.3,38,20,75,High,2022-09-01
52,2022,10,64.9,28.6,45,8,58,Medium,2022-10-01
52,2022,11,91.5,23.7,20,9,24,Medium,2022-11-01
52,2022,12,5.0,18.5,40,2,36,Medium,2022-12-01
52,2023,1,8.7,19.3,45,8,26,Medium,2023-01-01
52,2023,2,3.5,19.5,30,4,19,Low,2023-02-01
52,2023,3,12.1,33.8,33,4,17,Low,2023-03-01
52,2023,4,8.2,30.9,39,1,18,Low,2023-04-01
52,2023,5,61.0,36.4,38,12,35,Medium,2023-05-01
52,2023,6,140.2,28.0,18,15,33,Medium,2023-06-01
52,2023,7,191.5,23.0,13,19,47,Medium,2023-07-01
52,2023,8,60.5,27.9,8,15,55,Medium,2023-08-01
52,2023,9,163.9,30.5,7,20,28,Medium,2023-09-01
52,2023,10,62.5,27.1,38,9,64,High,2023-10-01
52,2023,11,136.3,25.2,30,18,52,Medium,2023-11-01
52,2023,12,11.4,18.6,6,3,30,Medium,2023-12-01
53,2021,1,8.3,20.5,8,7,13,Low,2021-01-01
53,2021,2,16.0,20.4,42,5,30,Medium,2021-02-01
53,2021,3,2.4,37.5,35,6,25,Medium,2021-03-01
53,2021,4,9.0,34.4,19,4,10,Low,2021-04-01
53,2021,5,91.5,32.7,28,12,21,Medium,2021-05-01
53,2021,6,93.9,29.4,5,12,30,Medium,2021-06-01
53,2021,7,215.4,26.7,9,26,36,Medium,2021-07-01
53,2021,8,121.1,28.5,9,16,66,High,2021-08-01
53,2021,9,160.1,27.2,25,22,54,Medium,2021-09-01
53,2021,10,34.5,24.8,4,10,32,Medium,2021-10-01
53,2021,11,98.8,27.1,15,13,22,Medium,2021-11-01
53,2021,12,5.2,21.0,35,2,40,Medium,2021-12-01
53,2022,1,6.2,22.2,34,7,25,Medium,2022-01-01
53,2022,2,11.5,17.4,26,9,20,Medium,2022-02-01
53,2022,3,11.0,32.8,6,7,8,Low,2022-03-01
53,2022,4,11.8,33.9,5,7,3,Low,2022-04-01
53,2022,5,50.4,30.5,15,6,19,Low,2022-05-01
53,2022,6,174.0,29.7,5,21,26,Medium,2022-06-01
53,2022,7,166.7,26.7,15,24,55,Medium,2022-07-01
53,2022,8,167.2,26.4,6,16,43,Medium,2022-08-01
53,2022,9,176.2,29.5,34,21,71,High,2022-09-01
53,2022,10,97.3,26.7,11,9,35,Medium,2022-10-01
53,2022,11,69.1,29.1,37,14,55,Medium,2022-11-01
53,2022,12,18.5,22.3,26,3,23,Medium,2022-12-01
53,2023,1,4.4,17.8,16,2,20,Medium,2023-01-01
53,2023,2,6.7,18.9,41,5,28,Medium,2023-02-01
53,2023,3,8.7,34.1,31,7,16,Low,2023-03-01
53,2023,4,11.9,38.9,33,2,24,Medium,2023-04-01
53,2023,5,92.6,32.2,30,9,28,Medium,2023-05-01
53,2023,6,94.3,24.9,35,16,49,Medium,2023-06-01
53,2023,7,210.0,27.5,7,24,45,Medium,2023-07-01
53,2023,8,245.4,27.4,6,24,67,High,2023-08-01
53,2023,9,185.6,29.4,28,22,70,High,2023-09-01
53,2023,10,119.3,31.6,28,18,61,High,2023-10-01
53,2023,11,62.7,26.4,24,8,45,Medium,2023-11-01
53,2023,12,17.3,16.9,25,7,29,Medium,2023-12-01
54,2021,1,10.5,21.4,25,9,21,Medium,2021-01-01
54,2021,2,8.9,21.2,13,4,9,Low,2021-02-01
