Rainfall_mm,Avg_Temp_C,Garbage_Complaints,Waterlogging_Complaints,Month,Quarter,DayOfYear,Month_sin,Month_cos,Is_Monsoon,Is_Summer,Is_Winter,Rainfall_Lag1,Rainfall_Lag2,Rainfall_Lag3,Temp_Lag1,Temp_Lag2,Cases_Lag1,Cases_Lag2,Cases_Lag3,Garbage_Lag1,Waterlog_Lag1,Rainfall_roll3_mean,Rainfall_roll7_mean,Cases_roll3_mean,Cases_roll7_mean,Temp_roll3_mean,Rainfall_roll3_std,Cases_roll3_std,Rainfall_roll7_max,Rainfall_roll7_min,Ward_Garbage_mean,Ward_Waterlog_mean,Ward_Cases_mean,Ward_Rainfall_mean,Dengue_Cases,Ward_ID
10.8,20.9,9,6,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,5.5,8.3,94.0,18.5,21.0,2.0,27.0,26.0,21.0,7.0,8.200000000000001,78.89999999999999,13.333333333333334,31.142857142857142,20.133333333333333,2.651414716719395,12.662279942148391,192.4,5.5,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,11,31
9.7,35.6,15,8,3,1,60,1.0,6.123233995736766e-17,0,1,0,10.8,5.5,8.3,20.9,18.5,11.0,2.0,27.0,9.0,6.0,8.666666666666666,52.800000000000004,11.666666666666666,25.857142857142858,25.0,2.7970222261128774,10.01665280087782,159.0,5.5,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,22,31
14.0,34.6,34,4,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,9.7,10.8,5.5,35.6,20.9,22.0,11.0,2.0,15.0,8.0,11.5,32.08571428571428,22.0,23.428571428571427,30.366666666666664,2.2338307903768357,11.000000000000005,94.0,5.5,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,33,31
70.5,36.4,29,12,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,14.0,9.7,10.8,34.6,35.6,33.0,22.0,11.0,34.0,4.0,31.400000000000002,30.399999999999995,24.333333333333332,19.857142857142858,35.53333333333333,33.929780429587694,7.767453465154037,94.0,5.5,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,18,31
246.0,28.6,5,26,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,70.5,14.0,9.7,36.4,34.6,18.0,33.0,22.0,29.0,12.0,110.16666666666667,52.11428571428571,30.666666666666668,22.0,33.199999999999996,120.97968148963425,11.676186592091335,246.0,5.5,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,41,31
64.4,28.5,24,13,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,246.0,70.5,14.0,28.6,36.4,41.0,18.0,33.0,5.0,26.0,126.96666666666665,60.128571428571426,43.666666666666664,28.428571428571427,31.166666666666668,103.13100083550701,27.098585448936877,246.0,5.5,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,72,31
59.2,27.1,4,13,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,64.4,246.0,70.5,28.5,28.6,72.0,41.0,18.0,24.0,13.0,123.2,67.8,45.333333333333336,31.428571428571427,28.066666666666666,106.37969731109416,24.785748593361742,246.0,9.7,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,23,31
173.1,26.8,19,23,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,59.2,64.4,246.0,27.1,28.5,23.0,72.0,41.0,4.0,13.0,98.89999999999999,90.98571428571427,48.0,36.857142857142854,27.46666666666667,64.3116630169056,24.51530134426253,246.0,9.7,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,49,31
57.5,26.7,22,12,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,173.1,59.2,64.4,26.8,27.1,49.0,23.0,72.0,19.0,23.0,96.59999999999998,97.81428571428572,41.333333333333336,41.142857142857146,26.866666666666664,66.25639591767745,15.947831618540917,246.0,14.0,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,52,31
106.3,28.0,33,11,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,57.5,173.1,59.2,26.7,26.8,52.0,49.0,23.0,22.0,12.0,112.3,111.0,47.0,42.142857142857146,27.166666666666668,58.033094006782214,6.244997998398403,246.0,57.5,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,40,31
8.5,17.8,37,4,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,106.3,57.5,173.1,28.0,26.7,40.0,52.0,49.0,33.0,11.0,57.433333333333316,102.14285714285714,44.333333333333336,45.42857142857143,24.166666666666668,48.90003408315138,6.658328118479398,246.0,8.5,21.61111111111111,11.305555555555555,35.861111111111114,80.46944444444445,41,31
13.0,33.5,57,5,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,7.1,17.2,6.1,32.7,16.7,20.0,22.0,13.0,30.0,4.0,12.433333333333332,10.85,29.333333333333332,25.25,27.633333333333336,5.073788853838257,14.468356276140469,17.2,6.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,46,32
113.1,32.9,8,21,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,13.0,7.1,17.2,33.5,32.7,46.0,20.0,22.0,57.0,5.0,44.4,31.3,30.666666666666668,25.4,33.03333333333333,59.56903558057659,13.613718571108091,113.1,6.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,26,32
137.3,25.6,20,20,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,113.1,13.0,7.1,32.9,33.5,26.0,46.0,20.0,8.0,21.0,87.8,48.96666666666667,42.666666666666664,30.5,30.666666666666668,65.8990895233007,15.275252316519467,137.3,6.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,56,32
155.7,27.1,31,19,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,137.3,113.1,13.0,25.6,32.9,56.0,26.0,46.0,20.0,20.0,135.36666666666667,64.21428571428571,50.666666666666664,36.142857142857146,28.53333333333333,21.365704606526187,22.479620400116488,155.7,6.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,70,32
153.4,26.4,54,22,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,155.7,137.3,113.1,27.1,25.6,70.0,56.0,26.0,31.0,19.0,148.79999999999998,85.25714285714285,70.33333333333333,46.42857142857143,26.366666666666664,10.025467570143627,14.502873278538065,155.7,7.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,85,32
219.5,28.0,31,24,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,153.4,155.7,137.3,26.4,27.1,85.0,70.0,56.0,54.0,22.0,176.20000000000002,114.15714285714286,72.33333333333333,52.142857142857146,27.166666666666668,37.516529690257926,11.676186592091334,219.5,7.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,62,32
64.9,29.2,56,14,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,219.5,153.4,155.7,28.0,26.4,62.0,85.0,70.0,31.0,24.0,145.9333333333333,122.41428571428573,75.33333333333333,60.57142857142857,27.866666666666664,77.56998990159359,11.930353445448858,219.5,13.0,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,79,32
97.0,25.6,36,18,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,64.9,219.5,153.4,29.2,28.0,79.0,62.0,85.0,56.0,14.0,127.13333333333333,134.41428571428574,60.0,59.57142857142857,27.599999999999998,81.5861712138358,20.074859899884736,219.5,64.9,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,39,32
7.5,18.2,56,10,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,97.0,64.9,219.5,25.6,29.2,39.0,79.0,62.0,36.0,18.0,56.46666666666667,119.32857142857142,56.0,63.0,24.333333333333332,45.34207023651788,20.66397831977183,219.5,7.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,50,32
21.5,16.9,62,7,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,7.5,97.0,64.9,18.2,25.6,50.0,39.0,79.0,56.0,10.0,42.0,102.78571428571429,43.666666666666664,61.0,20.23333333333333,48.14301610825795,5.6862407030773365,219.5,7.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,42,32
5.5,18.5,51,3,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,21.5,7.5,97.0,16.9,18.2,42.0,50.0,39.0,62.0,7.0,11.5,81.32857142857142,43.0,56.285714285714285,17.866666666666664,8.717797887080282,6.557438524302009,219.5,5.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,37,32
9.7,33.0,22,2,3,1,60,1.0,6.123233995736766e-17,0,1,0,5.5,21.5,7.5,18.5,16.9,37.0,42.0,50.0,51.0,3.0,12.233333333333334,60.800000000000004,30.666666666666668,46.0,22.8,8.295380240429902,15.502687938977983,219.5,5.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,13,32
11.1,36.2,12,3,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,9.7,5.5,21.5,33.0,18.5,13.0,37.0,42.0,22.0,2.0,8.766666666666666,31.028571428571432,21.333333333333332,39.142857142857146,29.233333333333334,2.914332399249337,13.576941236277536,97.0,5.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,14,32
63.8,32.8,15,6,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,11.1,9.7,5.5,36.2,33.0,14.0,13.0,37.0,12.0,3.0,28.2,30.87142857142857,16.0,30.857142857142858,34.0,30.838450025900837,4.358898943540678,97.0,5.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,21,32
132.6,27.4,19,17,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,63.8,11.1,9.7,32.8,36.2,21.0,14.0,13.0,15.0,6.0,69.16666666666667,35.957142857142856,24.333333333333332,30.714285714285715,32.13333333333333,60.92752525200184,12.342339054382416,132.6,5.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,38,32
109.6,25.3,52,12,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,132.6,63.8,11.1,27.4,32.8,38.0,21.0,14.0,19.0,17.0,102.0,50.54285714285714,41.666666666666664,33.0,28.5,35.0239917770661,22.72296928953902,132.6,5.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,66,32
144.8,27.5,38,17,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,109.6,132.6,63.8,25.3,27.4,66.0,38.0,21.0,52.0,12.0,129.0,68.15714285714286,52.0,34.42857142857143,26.733333333333334,17.87400346872515,14.000000000000005,144.8,5.5,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,52,32
202.6,27.7,15,25,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,144.8,109.6,132.6,27.5,25.3,52.0,66.0,38.0,38.0,17.0,152.33333333333334,96.31428571428572,60.0,38.0,26.833333333333332,46.95543986944788,7.211102550927991,202.6,9.7,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,62,32
47.0,27.8,33,7,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,202.6,144.8,109.6,27.7,27.5,62.0,52.0,66.0,15.0,25.0,131.46666666666667,101.64285714285714,55.666666666666664,43.714285714285715,27.666666666666668,78.65223031378915,5.507570547286117,202.6,11.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,53,32
64.7,29.5,53,6,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,47.0,202.6,144.8,27.8,27.7,53.0,62.0,52.0,33.0,7.0,104.76666666666667,109.3,53.333333333333336,48.142857142857146,28.333333333333332,85.18710778828758,8.504900548115392,202.6,47.0,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,45,32
4.1,19.8,38,0,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,64.7,47.0,202.6,29.5,27.8,45.0,53.0,62.0,53.0,6.0,38.6,100.77142857142857,42.333333333333336,49.285714285714285,25.7,31.161033358988302,12.220201853215583,202.6,4.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,29,32
20.4,21.8,11,13,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,4.1,64.7,47.0,19.8,29.5,29.0,45.0,53.0,38.0,0.0,29.733333333333334,84.74285714285713,32.0,47.0,23.700000000000003,31.359581204686293,11.789826122551608,202.6,4.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,22,32
17.0,18.9,42,2,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,20.4,4.1,64.7,21.8,19.8,22.0,29.0,45.0,11.0,13.0,13.833333333333334,71.51428571428572,27.0,41.857142857142854,20.166666666666668,8.599030953154598,4.358898943540703,202.6,4.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,30,32
14.5,33.7,35,7,3,1,60,1.0,6.123233995736766e-17,0,1,0,17.0,20.4,4.1,18.9,21.8,30.0,22.0,29.0,42.0,2.0,17.3,52.89999999999999,23.666666666666668,37.142857142857146,24.8,2.961418578988471,5.68624070307735,202.6,4.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,19,32
9.0,33.1,31,2,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,14.5,17.0,20.4,33.7,18.9,19.0,30.0,22.0,35.0,7.0,13.5,25.24285714285714,22.0,30.714285714285715,28.566666666666666,4.092676385933473,7.000000000000019,64.7,4.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,17,32
50.3,35.4,36,6,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,9.0,14.5,17.0,33.1,33.7,17.0,19.0,30.0,31.0,2.0,24.599999999999998,25.714285714285715,20.666666666666668,26.857142857142858,34.06666666666666,22.42610086484004,4.725815626252635,64.7,4.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,26,32
282.4,31.9,19,30,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,50.3,9.0,14.5,35.4,33.1,26.0,17.0,19.0,36.0,6.0,113.89999999999999,56.81428571428571,27.666666666666668,26.142857142857142,33.46666666666666,147.3791369224287,11.590225767142483,282.4,4.1,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,40,32
96.6,27.7,38,17,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,282.4,50.3,9.0,31.9,35.4,40.0,26.0,17.0,19.0,30.0,143.1,70.02857142857142,50.666666666666664,34.285714285714285,31.66666666666666,122.83847117251173,31.390019645316144,282.4,9.0,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,86,32
120.3,28.1,29,18,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,96.6,282.4,50.3,27.7,31.9,86.0,40.0,26.0,38.0,17.0,166.4333333333333,84.3,59.666666666666664,38.714285714285715,29.23333333333333,101.12676862895073,23.713568549109883,282.4,9.0,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,53,32
75.8,26.4,49,8,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,120.3,96.6,282.4,28.1,27.7,53.0,86.0,40.0,29.0,18.0,97.56666666666666,92.7,66.0,42.857142857142854,27.399999999999995,22.265743493836602,17.578395831246944,282.4,9.0,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,59,32
94.6,27.8,40,10,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,75.8,120.3,96.6,26.4,28.1,59.0,53.0,86.0,49.0,8.0,96.89999999999999,104.14285714285714,54.333333333333336,47.42857142857143,27.433333333333326,22.338979385817822,4.163331998932259,282.4,9.0,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,51,32
12.8,29.9,56,2,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,94.6,75.8,120.3,27.8,26.4,51.0,59.0,53.0,40.0,10.0,61.06666666666666,104.68571428571428,54.666666666666664,52.714285714285715,28.03333333333333,42.844058320067234,4.0414518843273735,282.4,12.8,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,54,32
9.3,18.9,29,7,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,12.8,94.6,75.8,29.9,27.8,54.0,51.0,59.0,56.0,2.0,38.9,98.82857142857144,41.333333333333336,51.714285714285715,25.53333333333333,48.26934845220086,19.39931270260195,282.4,9.3,35.166666666666664,10.805555555555555,42.111111111111114,72.55000000000001,19,32
7.6,33.9,12,8,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,2.2,10.9,11.4,31.8,20.0,12.0,24.0,2.0,28.0,6.0,6.8999999999999995,8.025,13.666666666666666,10.75,28.566666666666666,4.39203825119955,9.60902353693305,11.4,2.2,26.25,12.805555555555555,38.888888888888886,79.15555555555555,5,33
122.4,37.2,9,17,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,7.6,2.2,10.9,33.9,31.8,5.0,12.0,24.0,12.0,8.0,44.06666666666667,30.9,10.666666666666666,11.6,34.300000000000004,67.892365795672,5.131601439446886,122.4,2.2,26.25,12.805555555555555,38.888888888888886,79.15555555555555,15,33
161.9,27.7,5,24,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,122.4,7.6,2.2,37.2,33.9,15.0,5.0,12.0,9.0,17.0,97.3,52.73333333333333,24.333333333333332,18.5,32.93333333333334,80.15378967959033,25.32455988429677,161.9,2.2,26.25,12.805555555555555,38.888888888888886,79.15555555555555,53,33
95.6,28.9,17,10,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,161.9,122.4,7.6,27.7,37.2,53.0,15.0,5.0,5.0,24.0,126.63333333333333,58.857142857142854,39.333333333333336,23.0,31.266666666666666,33.35211137744255,21.126602503321095,161.9,2.2,26.25,12.805555555555555,38.888888888888886,79.15555555555555,50,33
158.5,25.0,29,23,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,95.6,161.9,122.4,28.9,27.7,50.0,53.0,15.0,17.0,10.0,138.66666666666666,79.87142857142858,52.666666666666664,30.571428571428573,27.2,37.33555052939935,2.5166114784235503,161.9,2.2,26.25,12.805555555555555,38.888888888888886,79.15555555555555,55,33
191.8,26.2,47,24,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,158.5,95.6,161.9,25.0,28.9,55.0,50.0,53.0,29.0,23.0,148.63333333333333,105.71428571428571,58.0,37.0,26.7,48.85307905683461,9.848857801796097,191.8,2.2,26.25,12.805555555555555,38.888888888888886,79.15555555555555,69,33
94.6,24.7,25,16,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,191.8,158.5,95.6,26.2,25.0,69.0,55.0,50.0,47.0,24.0,148.29999999999998,118.91428571428571,66.66666666666667,46.142857142857146,25.3,49.396254918768875,10.692676621563617,191.8,7.6,26.25,12.805555555555555,38.888888888888886,79.15555555555555,76,33
100.4,27.0,38,15,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,94.6,191.8,158.5,24.7,26.2,76.0,69.0,55.0,25.0,16.0,128.9333333333333,132.17142857142858,66.66666666666667,53.285714285714285,25.96666666666667,54.52131081818679,10.692676621563617,191.8,94.6,26.25,12.805555555555555,38.888888888888886,79.15555555555555,55,33
16.2,19.2,13,3,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,100.4,94.6,191.8,27.0,24.7,55.0,76.0,69.0,38.0,15.0,70.39999999999999,117.0,49.333333333333336,53.57142857142857,23.633333333333336,47.02807672018916,29.905406423142505,191.8,16.2,26.25,12.805555555555555,38.888888888888886,79.15555555555555,17,33
10.7,21.4,10,2,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,16.2,100.4,94.6,19.2,27.0,17.0,55.0,76.0,13.0,3.0,42.43333333333333,95.4,29.0,48.142857142857146,22.53333333333333,50.275872278194555,22.538855339169277,191.8,10.7,26.25,12.805555555555555,38.888888888888886,79.15555555555555,15,33
9.5,21.1,40,0,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,10.7,16.2,100.4,21.4,19.2,15.0,17.0,55.0,10.0,2.0,12.133333333333324,83.10000000000001,18.0,44.142857142857146,20.566666666666666,3.572580766523267,3.6055512754638896,191.8,9.5,26.25,12.805555555555555,38.888888888888886,79.15555555555555,22,33
13.8,36.9,32,5,3,1,60,1.0,6.123233995736766e-17,0,1,0,9.5,10.7,16.2,21.1,21.4,22.0,15.0,17.0,40.0,0.0,11.333333333333323,62.42857142857143,21.333333333333332,40.142857142857146,26.46666666666667,2.218858565418712,6.027713773341652,191.8,9.5,26.25,12.805555555555555,38.888888888888886,79.15555555555555,27,33
6.9,32.3,44,9,4,2,91,0.8660254037844387,-0.4999999999999998,0,1,0,13.8,9.5,10.7,36.9,21.1,27.0,22.0,15.0,32.0,5.0,10.066666666666658,36.01428571428571,27.333333333333332,35.0,30.099999999999998,3.4847285881876062,5.507570547286049,100.4,6.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,33,33
87.8,31.4,23,15,5,2,121,0.49999999999999994,-0.8660254037844387,0,1,0,6.9,13.8,9.5,32.3,36.9,33.0,27.0,22.0,44.0,9.0,36.16666666666666,35.042857142857144,25.333333333333332,26.428571428571427,33.53333333333333,44.84867147790815,8.621678104251673,100.4,6.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,16,33
150.1,28.9,7,15,6,2,152,1.2246467991473532e-16,-1.0,1,0,0,87.8,6.9,13.8,31.4,32.3,16.0,33.0,27.0,23.0,15.0,81.59999999999998,42.142857142857146,25.0,22.285714285714285,30.866666666666664,71.80104456064687,8.544003745317495,150.1,6.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,26,33
166.2,28.4,32,25,7,3,182,-0.4999999999999997,-0.8660254037844388,1,0,0,150.1,87.8,6.9,28.9,31.4,26.0,16.0,33.0,7.0,15.0,134.7,63.57142857142857,39.0,30.571428571428573,29.566666666666663,41.4066419792767,31.575306807693877,166.2,6.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,75,33
94.0,26.1,12,18,8,3,213,-0.8660254037844385,-0.5000000000000004,1,0,0,166.2,150.1,87.8,28.4,28.9,75.0,26.0,16.0,32.0,25.0,136.76666666666665,75.47142857142856,52.666666666666664,36.57142857142857,27.8,37.901758974133806,24.785748593361728,166.2,6.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,57,33
157.3,26.6,38,22,9,3,244,-1.0,-1.8369701987210297e-16,1,0,0,94.0,166.2,150.1,26.1,28.4,57.0,75.0,26.0,12.0,18.0,139.16666666666666,96.58571428571429,65.0,42.42857142857143,27.03333333333333,39.367795637212566,9.165151389911655,166.2,6.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,63,33
65.3,27.9,19,14,10,4,274,-0.8660254037844386,0.5000000000000001,0,0,0,157.3,94.0,166.2,26.6,26.1,63.0,57.0,75.0,38.0,22.0,105.53333333333335,103.94285714285714,58.333333333333336,46.42857142857143,26.866666666666664,47.0718953658479,4.163331998932212,166.2,6.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,55,33
83.5,28.7,31,8,11,4,305,-0.5000000000000004,0.8660254037844384,0,0,0,65.3,157.3,94.0,27.9,26.6,55.0,63.0,57.0,19.0,14.0,102.03333333333335,114.88571428571427,50.666666666666664,46.57142857142857,27.733333333333334,48.7197427469946,14.977761292440631,166.2,65.3,26.25,12.805555555555555,38.888888888888886,79.15555555555555,34,33
8.9,20.8,14,10,12,4,335,-2.4492935982947064e-16,1.0,0,0,1,83.5,65.3,157.3,28.7,27.9,34.0,55.0,63.0,31.0,8.0,52.56666666666666,103.61428571428571,38.333333333333336,48.0,25.8,38.895929521395054,14.977761292440631,166.2,8.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,26,33
14.7,18.5,31,1,1,1,1,0.49999999999999994,0.8660254037844387,0,0,1,8.9,83.5,65.3,20.8,28.7,26.0,34.0,55.0,14.0,10.0,35.699999999999996,84.27142857142857,26.0,46.857142857142854,22.666666666666668,41.49746980238672,7.999999999999975,166.2,8.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,18,33
11.3,22.5,48,9,2,1,32,0.8660254037844386,0.5000000000000001,0,0,1,14.7,8.9,83.5,18.5,20.8,18.0,26.0,34.0,31.0,1.0,11.633333333333333,62.142857142857146,28.333333333333332,42.0,20.599999999999998,2.9143323992521313,11.67618659209131,157.3,8.9,26.25,12.805555555555555,38.888888888888886,79.15555555555555,41,33
